id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2016-06-23T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,dirty room and shower,Zurich,Switzerland,Dimitri H
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2003-10-20T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,quite nice really...shame about the constant noise,Wirral,UnitedKingdom,Happiness802830
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2015-07-14T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,"Friendly, Helpful Staff a Good Deal, But Sketchy Area",Saint Helens,Oregon,Erica H
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2012-02-07T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Monarch Hotel - nice place to stay,Douglas City,California,lpurl
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2014-09-05T00:00:00.000Z,,2018-12-15T00:00:00Z,2,,Try Another hotel...,Port Perry,Canada,Lisa110610
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2017-07-01T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Not too bad,London,UnitedKingdom,AldosRendos
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2015-10-24T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,A little disappointed,Baldock,UnitedKingdom,S_Gee2013
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2010-11-29T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,smell and no internet connection,Moscow,Russia,Goscha
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2017-08-08T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Will not stay again,Dallas,Texas,633katf
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2015-08-19T00:00:00.000Z,,2018-12-15T00:00:00Z,3,,Economical but less comfort,Lincolnshire,Illinois,Ratnangi M
AV46ygpUa4HuVbedAE68,2017-09-01T00:13:58Z,2019-05-15T18:24:12Z,1015 Geary St,"Budget Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/1015gearyst/1778269586,37.7856,-122.4201,The Monarch Hotel,94109,CA,2016-12-01T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Perfectly nice hotel,Chicago,Illinois,Lauren S
AVweUNmBkufWRAb5B282,2016-05-16T23:08:40Z,2019-05-15T18:24:10Z,2095 Lombard St,"Hotels and motels,Hotel and motel reservations,Motel,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2095lombardst/1127407959,37.7996,-122.4357,Chelsea Motor Inn,94123,CA,2015-08-14T00:00:00Z,,2016-03-27T00:00:00Z,5,,"Perfect Location, Easy Access, Terrific Rooms",Rochester,MN,DrMarkES
AVweUNmBkufWRAb5B282,2016-05-16T23:08:40Z,2019-05-15T18:24:10Z,2095 Lombard St,"Hotels and motels,Hotel and motel reservations,Motel,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2095lombardst/1127407959,37.7996,-122.4357,Chelsea Motor Inn,94123,CA,2015-11-18T00:00:00Z,,2016-03-27T00:00:00Z,5,,Great Hotel,Eureka,CA,Chris J
AVwc252WIN2L1WUfpqLP,2016-10-30T21:42:42Z,2019-05-15T15:49:47Z,5921 Valencia Cir,"Hotels,Hotels and motels,Hotel and motel reservations,Resorts,Resort,Spa,Hotel",Accommodation & Food Services,Rancho Santa Fe,US,us/ca/ranchosantafe/5921valenciacir/359754519,32.990959,-117.186136,Rancho Valencia Resort Spa,92067,CA,2019-01-07T00:00:00.000Z,,2019-01-30T00:00:00Z,5,,Most amazing place,Aachen,Germany,renderfarmer
AVwc252WIN2L1WUfpqLP,2016-10-30T21:42:42Z,2019-05-15T15:49:47Z,5921 Valencia Cir,"Hotels,Hotels and motels,Hotel and motel reservations,Resorts,Resort,Spa,Hotel",Accommodation & Food Services,Rancho Santa Fe,US,us/ca/ranchosantafe/5921valenciacir/359754519,32.990959,-117.186136,Rancho Valencia Resort Spa,92067,CA,2018-11-12T00:00:00.000Z,,2019-01-30T00:00:00Z,4,,Awesome get away!,Los Angeles,California,345rg
AVwcvXOt_7pvs4fzycrb,2016-05-25T05:07:20Z,2019-05-15T13:46:25Z,1790 E Plumb Ln,"Hotel and motel consultants,Hotels and motels,American restaurants,Airports,Hotels Motels,Airport Consultants,Hotels & Motels,Hotel,Restaurants",Accommodation & Food Services,Reno,US,us/nv/reno/1790eplumbln/-654493883,39.5058,-119.7794,Hyatt Place-Reno/Tahoe Airport,89502,NV,2016-03-10T00:00:00Z,,"2016-03-30T00:00:00Z,2016-07-11T00:00:00Z",5,,"Wow! Attractive, Comfort Service",Dayton,NV,TravelPrincess69
AVwcvXOt_7pvs4fzycrb,2016-05-25T05:07:20Z,2019-05-15T13:46:25Z,1790 E Plumb Ln,"Hotel and motel consultants,Hotels and motels,American restaurants,Airports,Hotels Motels,Airport Consultants,Hotels & Motels,Hotel,Restaurants",Accommodation & Food Services,Reno,US,us/nv/reno/1790eplumbln/-654493883,39.5058,-119.7794,Hyatt Place-Reno/Tahoe Airport,89502,NV,2016-10-16T00:00:00Z,,2016-10-31T00:00:00Z,5,,Hyatt Place Reno,Costa Mesa,CA,Donna W
AVwcvXOt_7pvs4fzycrb,2016-05-25T05:07:20Z,2019-05-15T13:46:25Z,1790 E Plumb Ln,"Hotel and motel consultants,Hotels and motels,American restaurants,Airports,Hotels Motels,Airport Consultants,Hotels & Motels,Hotel,Restaurants",Accommodation & Food Services,Reno,US,us/nv/reno/1790eplumbln/-654493883,39.5058,-119.7794,Hyatt Place-Reno/Tahoe Airport,89502,NV,2016-10-09T00:00:00Z,,2016-10-24T00:00:00Z,5,,Reno 's Hyatt Place,Incline Village,NV,KSRbuilder
AVweZMcVIN2L1WUf4hp_,2015-10-21T17:42:19Z,2019-05-15T13:35:48Z,42135 Tollhouse Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Conference Centers,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Shaver Lake,US,us/ca/shaverlake/42135tollhouserd/-568604402,37.1141,-119.3207,Shaver Lake Village Hotel,93664,CA,2015-10-11T00:00:00Z,,"2016-05-12T00:00:00Z,2015-10-19T00:00:00Z",3,,Best of the rest,Palm City,FL,hydrojock
AVwdNvT_ByjofQCxmtfl,2016-06-06T16:17:20Z,2019-05-15T13:22:33Z,1217 N Main St,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Salinas,US,us/ca/salinas/1217nmainst/69683002,36.7,-121.6523,Wagon Wheel Motel,93906,CA,2014-07-21T00:00:00Z,,2016-05-12T00:00:00Z,4,,Give this friendly family a chance....,Hollister,CA,Travelbugsgotme45
AWE7XfUHa4HuVbedNccE,2018-01-28T05:58:11Z,2019-05-15T13:12:10Z,5525 Sepulveda Blvd,"Hotels Motels,Hotel",Accommodation & Food Services,Van Nuys,US,us/ca/vannuys/5525sepulvedablvd/-1345717043,34.1713,-118.4666,Best Western Plus Carriage Inn,91411,CA,2018-08-08T00:00:00.000Z,,2018-08-24T00:00:00Z,3,,It was cool,Markham,Illinois,Rich M
AWE7XfUHa4HuVbedNccE,2018-01-28T05:58:11Z,2019-05-15T13:12:10Z,5525 Sepulveda Blvd,"Hotels Motels,Hotel",Accommodation & Food Services,Van Nuys,US,us/ca/vannuys/5525sepulvedablvd/-1345717043,34.1713,-118.4666,Best Western Plus Carriage Inn,91411,CA,2018-08-13T00:00:00.000Z,,2018-08-24T00:00:00Z,5,,Always a great place to stay for business or Leisure,Charlotte,NorthCarolina,327sylvia
AV1eUGO7RxPSIh2RZ6B-,2017-07-20T04:45:13Z,2019-05-15T13:03:06Z,47 Central Avenue,"Hotels,Lodging,Hotel",Accommodation & Food Services,Chapmanville,US,us/wv/chapmanville/47centralavenue/-226520890,37.96469,-82.02228,Best Western Logan Inn,25508,WV,2017-09-29T00:00:00.000Z,,2017-10-30T00:00:00Z,2,,Staff was very good,East Patchogue,NewYork,marydB3994OP
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2014-08-11T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Very good budget hotel in a great location,Nottingham,UnitedKingdom,Hannah253
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2011-09-28T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,WORST HOTEL EVER,Winnipeg,Canada,evelyn d
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2005-04-20T00:00:00.000Z,,2018-12-15T00:00:00Z,4,,Loved the wharf,Grande Prairie,Alberta,maxjac4
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2007-05-28T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,"Dangerous, dark, and filthy",Richmond,Virginia,BKR-7
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2011-09-15T00:00:00.000Z,,2018-12-15T00:00:00Z,2,,"Tiny room, less than great location!",Perth,Australia,Aussie1881
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2007-07-23T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,Health Department close immediatly,Vancouver,Canada,carlton174
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2018-10-12T00:00:00.000Z,,2018-11-11T00:00:00Z,5,,"My favorite place to stay in SF, South of Market..",Modesto,California,Jerry S
AVwdK5etIN2L1WUfs7w4,2015-07-09T04:22:13Z,2019-05-15T12:52:38Z,240 7th St,"Hotels and motels,Budget Hotels,Hotels Motels,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2407thst/-1427379740,37.7771,-122.4089,City Center Inn & Suites-San Francisco,94103,CA,2017-05-06T00:00:00.000Z,,2018-12-15T00:00:00Z,1,,Not Safe and Horrible Service,Dnipropetrovsk,Ukraine,Al P
AVwdhaD_ByjofQCxp8Ff,2016-03-23T04:04:32Z,2019-05-15T11:13:55Z,3170 Road 40 12,"Hotels,Resorts,Hotel",Accommodation & Food Services,Shell,US,us/wy/shell/3170road4012/832022207,44.53967,-107.7613,The Hideout Lodge Guest Ranch,82441,WY,2016-05-27T00:00:00Z,,2016-08-05T00:00:00Z,5,,"If you like horses/cows/dogs/interesting fellow guests, then this is the place for you.",La Jolla,CA,DrJudyS
AVwdhaD_ByjofQCxp8Ff,2016-03-23T04:04:32Z,2019-05-15T11:13:55Z,3170 Road 40 12,"Hotels,Resorts,Hotel",Accommodation & Food Services,Shell,US,us/wy/shell/3170road4012/832022207,44.53967,-107.7613,The Hideout Lodge Guest Ranch,82441,WY,2015-09-28T00:00:00Z,,"2016-05-23T00:00:00Z,2016-03-16T00:00:00Z,2016-05-14T00:00:00Z",5,,The Hideout fulfilled my fantasy of horseback riding through fantastic scenery.....,Portsmouth,VA,Pat6462014
AVwdhaD_ByjofQCxp8Ff,2016-03-23T04:04:32Z,2019-05-15T11:13:55Z,3170 Road 40 12,"Hotels,Resorts,Hotel",Accommodation & Food Services,Shell,US,us/wy/shell/3170road4012/832022207,44.53967,-107.7613,The Hideout Lodge Guest Ranch,82441,WY,2015-09-21T00:00:00Z,,"2016-03-16T00:00:00Z,2016-05-14T00:00:00Z",5,,Exceptional In EVERY Way!!!,Stonington,CT,spurgirl3
AVwdhaD_ByjofQCxp8Ff,2016-03-23T04:04:32Z,2019-05-15T11:13:55Z,3170 Road 40 12,"Hotels,Resorts,Hotel",Accommodation & Food Services,Shell,US,us/wy/shell/3170road4012/832022207,44.53967,-107.7613,The Hideout Lodge Guest Ranch,82441,WY,2015-07-16T00:00:00Z,,2016-04-04T00:00:00Z,5,,From the Arabian desert to shell Wyoming,Boston,MA,osama401
AVwdhaD_ByjofQCxp8Ff,2016-03-23T04:04:32Z,2019-05-15T11:13:55Z,3170 Road 40 12,"Hotels,Resorts,Hotel",Accommodation & Food Services,Shell,US,us/wy/shell/3170road4012/832022207,44.53967,-107.7613,The Hideout Lodge Guest Ranch,82441,WY,2015-05-24T00:00:00Z,,2016-04-04T00:00:00Z,5,,A magic place for horse lovers of all abilities.,Stonington,CT,Denise D
AVwcvPudkufWRAb5yfGh,2015-10-20T01:32:39Z,2019-05-15T10:51:24Z,40 Devon Dr,"Hotels and motels,Resorts,Resort,Hotels Motels,Hotel",Accommodation & Food Services,Clearwater Beach,US,us/fl/clearwaterbeach/40devondr/1530499861,27.9754,-82.8274,Sea Captain Resort On the Bay,33767,FL,2015-09-26T00:00:00Z,,"2016-07-13T00:00:00Z,2015-10-16T00:00:00Z",2,,Very Disappointed,Cocoa Beach,FL,Judy B
AVwcvPudkufWRAb5yfGh,2015-10-20T01:32:39Z,2019-05-15T10:51:24Z,40 Devon Dr,"Hotels and motels,Resorts,Resort,Hotels Motels,Hotel",Accommodation & Food Services,Clearwater Beach,US,us/fl/clearwaterbeach/40devondr/1530499861,27.9754,-82.8274,Sea Captain Resort On the Bay,33767,FL,2015-09-26T00:00:00Z,,"2016-07-13T00:00:00Z,2015-10-16T00:00:00Z",2,,Very Disappointed,Cocoa Beach,FL,Judy B
AVwdyjveIN2L1WUfzPNv,2015-10-21T17:42:05Z,2019-05-15T10:20:47Z,421 Foss St,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Healdsburg,US,us/ca/healdsburg/421fossst/1770251558,38.6127,-122.8727,Duchamp Hotel,95448,CA,2015-11-02T00:00:00Z,,"2016-08-11T00:00:00Z,2016-05-12T00:00:00Z",5,,Perfect Getaway,Sarasota,FL,bboop907
AVwdyjveIN2L1WUfzPNv,2015-10-21T17:42:05Z,2019-05-15T10:20:47Z,421 Foss St,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Healdsburg,US,us/ca/healdsburg/421fossst/1770251558,38.6127,-122.8727,Duchamp Hotel,95448,CA,2014-10-09T00:00:00Z,,"2016-03-28T00:00:00Z,2015-10-20T00:00:00Z",5,,"Best in Sonoma, intimate, stylish, witty",Southampton,NY,quibblest
AVwcqG9qIN2L1WUfnco0,2016-10-26T21:12:46Z,2019-05-15T10:18:39Z,242 E Main St,"Hotels and motels,Hotel and motel reservations,Motel,Lodging,Hotels Motels,Hotels & Motels,Motels,Hotel",Accommodation & Food Services,Springerville,US,us/az/springerville/242emainst/1369505707,34.132756,-109.284214,Rode Inn,85938,AZ,2015-06-20T00:00:00Z,,2016-05-14T00:00:00Z,5,,Round Valley's Finest for families and friends,Denver,CO,Mary J
AVwdFit2_7pvs4fz2Hf6,2016-05-19T14:25:55Z,2019-05-15T09:46:51Z,3620 Wible Rd,"Hotels,Lodging,Motels,Hotel",Accommodation & Food Services,Bakersfield,US,us/ca/bakersfield/3620wiblerd/-2112818397,35.3212,-119.0383,Super 8 Bakersfield,93309,CA,2016-04-28T00:00:00Z,,2016-05-12T00:00:00Z,1,,NOT VERY HAPPY,Bakersfield,CA,hallcindy1971
AVweZmtlByjofQCxx26h,2016-05-19T14:25:06Z,2019-05-15T09:46:50Z,5241 Olive Tree Ct,"Hotels Motels,Hotel",Accommodation & Food Services,Bakersfield,US,us/ca/bakersfield/5241olivetreect/771316808,35.415,-119.0607,Motel 6 Bakersfield Airport,93308,CA,2014-04-09T00:00:00Z,,2016-05-12T00:00:00Z,1,,would never stay there again,San Bernardino,CA,zapco69
AVweZmtlByjofQCxx26h,2016-05-19T14:25:06Z,2019-05-15T09:46:50Z,5241 Olive Tree Ct,"Hotels Motels,Hotel",Accommodation & Food Services,Bakersfield,US,us/ca/bakersfield/5241olivetreect/771316808,35.415,-119.0607,Motel 6 Bakersfield Airport,93308,CA,2015-09-23T00:00:00Z,,2016-05-12T00:00:00Z,4,,wonderful reception,Modesto,CA,Amymodesto123
AVweZmtlByjofQCxx26h,2016-05-19T14:25:06Z,2019-05-15T09:46:50Z,5241 Olive Tree Ct,"Hotels Motels,Hotel",Accommodation & Food Services,Bakersfield,US,us/ca/bakersfield/5241olivetreect/771316808,35.415,-119.0607,Motel 6 Bakersfield Airport,93308,CA,2015-09-20T00:00:00Z,,2016-05-12T00:00:00Z,4,,Surprisingly nice,Dania Beach,FL,Serena B
AVwcutHnkufWRAb5yY8Y,2015-12-01T18:35:51Z,2019-05-15T09:28:06Z,8179 Spruce Ave,"Corporate Housing,Hotels,Hotels and motels,Hotel and motel mgmt.,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Rancho Cucamonga,US,us/ca/ranchocucamonga/8179spruceave/1899400547,34.105,-117.5662,Best Western Plus Heritage Inn Rancho Cucamonga/Ontario,91730,CA,2015-12-31T00:00:00Z,,2016-03-27T00:00:00Z,5,,Personal,Phoenix,AZ,Ron F
AVwcutHnkufWRAb5yY8Y,2015-12-01T18:35:51Z,2019-05-15T09:28:06Z,8179 Spruce Ave,"Corporate Housing,Hotels,Hotels and motels,Hotel and motel mgmt.,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Rancho Cucamonga,US,us/ca/ranchocucamonga/8179spruceave/1899400547,34.105,-117.5662,Best Western Plus Heritage Inn Rancho Cucamonga/Ontario,91730,CA,2015-11-14T00:00:00Z,,2016-03-27T00:00:00Z,4,,Beautiful area and location,Pompton Lakes,NJ,Evelyne C
AV1fla3hIxWefVJwfjn0,2017-07-20T10:40:31Z,2019-05-15T09:27:18Z,2508 Navajo Boulevard,"Hotels,Lodging,Hotel",Accommodation & Food Services,Holbrook,US,us/az/holbrook/2508navajoboulevard/-943721086,34.93213,-110.13661,Best Western Arizonian Inn,86025,AZ,2017-07-11T00:00:00.000Z,,2017-07-14T00:00:00Z,5,,"Nice place, reasonable price.",Scottsdale,UnitedStates,allenk993
AVwdDq6A_7pvs4fz10H0,2016-03-23T04:06:04Z,2019-05-15T08:44:57Z,453 S Broadway Blvd,"Hotels Motels,Hotel,Restaurants",Accommodation & Food Services,Salina,US,us/ks/salina/453sbroadwayblvd/951673244,38.8326,-97.6246,Village Inn Motel,67401,KS,2013-04-18T00:00:00Z,,2016-03-17T00:00:00Z,4,,Old but good motel,Dallas,TX,josrami
AVwdNS4l_7pvs4fz3aPn,2017-01-16T18:06:29Z,2019-05-15T08:43:23Z,22 Brown St,"Bed Breakfasts,Hotels,Hotels Motels,Bed & Breakfast & Inns,Motels,Hotel",Accommodation & Food Services,Dayton,US,us/oh/dayton/22brownst/1551120494,39.7566,-84.1855,Inn Port D'vino,45402,OH,2013-07-27T00:00:00Z,,2016-03-20T00:00:00Z,5,,Fantastic Space in Oregon District,New York City,NY,Peter24098
AVwdNS4l_7pvs4fz3aPn,2017-01-16T18:06:29Z,2019-05-15T08:43:23Z,22 Brown St,"Bed Breakfasts,Hotels,Hotels Motels,Bed & Breakfast & Inns,Motels,Hotel",Accommodation & Food Services,Dayton,US,us/oh/dayton/22brownst/1551120494,39.7566,-84.1855,Inn Port D'vino,45402,OH,2016-04-07T00:00:00Z,,"2016-05-12T00:00:00Z,2016-07-17T00:00:00Z",2,,Other guests ruin the experience...,Columbus,OH,Evan E
AWKpUOem3-Khe5l_hxVk,2018-04-09T07:14:04Z,2019-05-15T08:05:02Z,40 East Grand Avenue,"Hotels Motels,Extended Stay Hotels,Hotel",Accommodation & Food Services,Chicago,US,us/il/chicago/40eastgrandavenue/-112150952,41.8918,-87.6264,Homewood Suites by Hilton Chicago-Downtown,60611,IL,2012-02-21T00:00:00.000Z,,"2018-08-25T00:00:00Z,2018-12-02T00:00:00Z",3,,DePaul vs U of L Bus Trip,Louisville,Kentucky,SHIRLEY F
AWKpUOem3-Khe5l_hxVk,2018-04-09T07:14:04Z,2019-05-15T08:05:02Z,40 East Grand Avenue,"Hotels Motels,Extended Stay Hotels,Hotel",Accommodation & Food Services,Chicago,US,us/il/chicago/40eastgrandavenue/-112150952,41.8918,-87.6264,Homewood Suites by Hilton Chicago-Downtown,60611,IL,2010-08-27T00:00:00.000Z,,"2018-12-01T00:00:00Z,2018-08-25T00:00:00Z",5,,Fantastic place for families!,Columbus,Ohio,John43214
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2015-09-14T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Top Marks for an Economical Hotel,Jewett City,Connecticut,Lisa C
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2016-07-29T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,GOOD GOOd GOod Good good,daytona beach,UnitedStates,Shannon H
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2015-08-12T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Amazing Place,Grand Rapids,UnitedStates,Kaitlyn Marie B
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2014-03-15T00:00:00.000Z,,2018-12-27T00:00:00Z,3,,Good Hotel for the money,Boston,UnitedStates,Ajar S
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2012-09-09T00:00:00.000Z,,2018-12-27T00:00:00Z,1,,Nice employees but old and black mold,Miami,Florida,Amy P
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2014-06-10T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Excellent Hotel,Bloomington,Illinois,Michelle C
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2014-06-19T00:00:00.000Z,,2018-12-27T00:00:00Z,4,,Slumber Bash,Bartow,UnitedStates,Jane T
